detection_value,reward,turn,episode,adversarial,actions_taken,malware
0.9925516958188961,4.224,3,2,0,[remove_debug; remove_debug; break_optional_header_checksum],eac3ee70057f95ccd5fe99486e31fe3688d3c52e98d38a1ea8f3060077975284
0.9924853408894794,4.752000000000001,4,2,0,[remove_debug; remove_debug; break_optional_header_checksum; overlay_append],eac3ee70057f95ccd5fe99486e31fe3688d3c52e98d38a1ea8f3060077975284
0.9440279088509456,5.280000000000001,5,2,0,[remove_debug; remove_debug; break_optional_header_checksum; overlay_append; upx_pack],eac3ee70057f95ccd5fe99486e31fe3688d3c52e98d38a1ea8f3060077975284
0.9440279088509456,3.9600000000000004,6,2,0,[upx_pack],eac3ee70057f95ccd5fe99486e31fe3688d3c52e98d38a1ea8f3060077975284
0.9289553772906406,4.62,7,2,0,[upx_pack; remove_debug],eac3ee70057f95ccd5fe99486e31fe3688d3c52e98d38a1ea8f3060077975284
0.9289553772906406,4.224,8,2,0,[upx_pack; remove_debug; remove_debug],eac3ee70057f95ccd5fe99486e31fe3688d3c52e98d38a1ea8f3060077975284
0.9583557680865948,4.752000000000001,9,2,0,[upx_pack; remove_debug; remove_debug; break_optional_header_checksum],eac3ee70057f95ccd5fe99486e31fe3688d3c52e98d38a1ea8f3060077975284
0.9493876232292034,5.280000000000001,10,2,0,[upx_pack; remove_debug; remove_debug; break_optional_header_checksum; section_rename],eac3ee70057f95ccd5fe99486e31fe3688d3c52e98d38a1ea8f3060077975284
0.9985116997116606,3.9600000000000004,1,3,0,[section_rename],5dd6006843e9b9d0f1314501258150ecbab6147dc9a78c5779213c85179d7413
0.9980767520944329,4.62,2,3,0,[section_rename; overlay_append],5dd6006843e9b9d0f1314501258150ecbab6147dc9a78c5779213c85179d7413
0.9980767520944329,5.28,3,3,0,[section_rename; overlay_append; remove_debug],5dd6006843e9b9d0f1314501258150ecbab6147dc9a78c5779213c85179d7413
0.9980767520944329,4.752000000000001,4,3,0,[section_rename; overlay_append; remove_debug; remove_debug],5dd6006843e9b9d0f1314501258150ecbab6147dc9a78c5779213c85179d7413
0.9985731437286013,5.280000000000001,5,3,0,[section_rename; overlay_append; remove_debug; remove_debug; imports_append],5dd6006843e9b9d0f1314501258150ecbab6147dc9a78c5779213c85179d7413
0.9985116997116606,3.9600000000000004,6,3,0,[section_append],5dd6006843e9b9d0f1314501258150ecbab6147dc9a78c5779213c85179d7413
0.9985116997116606,4.62,7,3,0,[section_append; remove_debug],5dd6006843e9b9d0f1314501258150ecbab6147dc9a78c5779213c85179d7413
0.9985116997116606,4.224,8,3,0,[section_append; remove_debug; remove_debug],5dd6006843e9b9d0f1314501258150ecbab6147dc9a78c5779213c85179d7413
0.9984549901508029,4.752000000000001,9,3,0,[section_append; remove_debug; remove_debug; overlay_append],5dd6006843e9b9d0f1314501258150ecbab6147dc9a78c5779213c85179d7413
0.9916568266710475,5.280000000000001,10,3,0,[section_append; remove_debug; remove_debug; overlay_append; upx_pack],5dd6006843e9b9d0f1314501258150ecbab6147dc9a78c5779213c85179d7413
0.8717307180755729,7.260000000000001,1,4,1,[upx_pack],5aa6b274fc47312ad2b632a9ab0ca1d7f8e92307cd537ea0bf4d93fde5d57ebe
0.993764315224323,3.9600000000000004,1,5,0,[remove_debug],59c022360f2ce41e4bccd4ff856450df4be1689cbb4f9be44278b558e17c819b
0.993764315224323,3.696,2,5,0,[remove_debug; remove_debug],59c022360f2ce41e4bccd4ff856450df4be1689cbb4f9be44278b558e17c819b
0.993764315224323,3.168,3,5,0,[remove_debug; remove_debug; remove_debug],59c022360f2ce41e4bccd4ff856450df4be1689cbb4f9be44278b558e17c819b
0.993764315224323,3.564,4,5,0,[remove_debug; remove_debug; remove_debug; section_rename],59c022360f2ce41e4bccd4ff856450df4be1689cbb4f9be44278b558e17c819b
0.993764315224323,3.96,5,5,0,[remove_debug; remove_debug; remove_debug; section_rename; upx_unpack],59c022360f2ce41e4bccd4ff856450df4be1689cbb4f9be44278b558e17c819b
0.9633552616851656,3.9600000000000004,6,5,0,[remove_signature],59c022360f2ce41e4bccd4ff856450df4be1689cbb4f9be44278b558e17c819b
0.9708356907434751,4.62,7,5,0,[remove_signature; upx_pack],59c022360f2ce41e4bccd4ff856450df4be1689cbb4f9be44278b558e17c819b
0.9708356907434751,4.224,8,5,0,[remove_signature; upx_pack; upx_pack],59c022360f2ce41e4bccd4ff856450df4be1689cbb4f9be44278b558e17c819b
0.9788105227695367,4.752000000000001,9,5,0,[remove_signature; upx_pack; upx_pack; remove_debug],59c022360f2ce41e4bccd4ff856450df4be1689cbb4f9be44278b558e17c819b
0.9788105227695367,5.280000000000001,10,5,0,[remove_signature; upx_pack; upx_pack; remove_debug; remove_debug],59c022360f2ce41e4bccd4ff856450df4be1689cbb4f9be44278b558e17c819b
0.9966368883940182,3.9600000000000004,1,6,0,[break_optional_header_checksum],290112be54465015af39de5d801710c518fe5f8a5fb1c18d06a104517c9332e3
0.9966368883940182,4.62,2,6,0,[break_optional_header_checksum; upx_unpack],290112be54465015af39de5d801710c518fe5f8a5fb1c18d06a104517c9332e3
0.9966368883940182,5.28,3,6,0,[break_optional_header_checksum; upx_unpack; section_append],290112be54465015af39de5d801710c518fe5f8a5fb1c18d06a104517c9332e3
0.9966368883940182,5.94,4,6,0,[break_optional_header_checksum; upx_unpack; section_append; remove_debug],290112be54465015af39de5d801710c518fe5f8a5fb1c18d06a104517c9332e3
0.9962247852538293,6.6000000000000005,5,6,0,[break_optional_header_checksum; upx_unpack; section_append; remove_debug; section_add],290112be54465015af39de5d801710c518fe5f8a5fb1c18d06a104517c9332e3
0.996965989396073,3.9600000000000004,6,6,0,[overlay_append],290112be54465015af39de5d801710c518fe5f8a5fb1c18d06a104517c9332e3
0.996965989396073,4.62,7,6,0,[overlay_append; remove_debug],290112be54465015af39de5d801710c518fe5f8a5fb1c18d06a104517c9332e3
0.9966368883940182,5.28,8,6,0,[overlay_append; remove_debug; break_optional_header_checksum],290112be54465015af39de5d801710c518fe5f8a5fb1c18d06a104517c9332e3
0.9966368883940182,4.752000000000001,9,6,0,[overlay_append; remove_debug; break_optional_header_checksum; break_optional_header_checksum],290112be54465015af39de5d801710c518fe5f8a5fb1c18d06a104517c9332e3
0.9966368883940182,5.280000000000001,10,6,0,[overlay_append; remove_debug; break_optional_header_checksum; break_optional_header_checksum; remove_debug],290112be54465015af39de5d801710c518fe5f8a5fb1c18d06a104517c9332e3
0.9778202658248992,3.9600000000000004,1,7,0,[remove_debug],741fa98dcb2333b31ca4dc78f1c09ce442e928cb9290fd44570e0aadac1d920d
0.9778202658248992,4.62,2,7,0,[remove_debug; break_optional_header_checksum],741fa98dcb2333b31ca4dc78f1c09ce442e928cb9290fd44570e0aadac1d920d
0.9778202658248992,5.28,3,7,0,[remove_debug; break_optional_header_checksum; upx_unpack],741fa98dcb2333b31ca4dc78f1c09ce442e928cb9290fd44570e0aadac1d920d
0.9778202658248992,4.752000000000001,4,7,0,[remove_debug; break_optional_header_checksum; upx_unpack; upx_unpack],741fa98dcb2333b31ca4dc78f1c09ce442e928cb9290fd44570e0aadac1d920d
0.9778202658248992,3.96,5,7,0,[remove_debug; break_optional_header_checksum; upx_unpack; upx_unpack; upx_unpack],741fa98dcb2333b31ca4dc78f1c09ce442e928cb9290fd44570e0aadac1d920d
0.9778202658248992,3.9600000000000004,6,7,0,[remove_debug],741fa98dcb2333b31ca4dc78f1c09ce442e928cb9290fd44570e0aadac1d920d
0.9778202658248992,4.62,7,7,0,[remove_debug; remove_signature],741fa98dcb2333b31ca4dc78f1c09ce442e928cb9290fd44570e0aadac1d920d
0.9856767748330202,5.28,8,7,0,[remove_debug; remove_signature; section_rename],741fa98dcb2333b31ca4dc78f1c09ce442e928cb9290fd44570e0aadac1d920d
0.9856767748330202,4.752000000000001,9,7,0,[remove_debug; remove_signature; section_rename; remove_signature],741fa98dcb2333b31ca4dc78f1c09ce442e928cb9290fd44570e0aadac1d920d
0.9778202658248992,5.280000000000001,10,7,0,[remove_debug; remove_signature; section_rename; remove_signature; section_append],741fa98dcb2333b31ca4dc78f1c09ce442e928cb9290fd44570e0aadac1d920d
0.9312681891880569,3.9600000000000004,1,8,0,[upx_unpack],50d15d4de1aefd609fa7525e92e0edbccf32769b985c62ecb5f99359e37b0ecc
0.9312681891880569,4.62,2,8,0,[upx_unpack; remove_debug],50d15d4de1aefd609fa7525e92e0edbccf32769b985c62ecb5f99359e37b0ecc
0.9312681891880569,5.28,3,8,0,[upx_unpack; remove_debug; overlay_append],50d15d4de1aefd609fa7525e92e0edbccf32769b985c62ecb5f99359e37b0ecc
0.9312681891880569,5.94,4,8,0,[upx_unpack; remove_debug; overlay_append; section_append],50d15d4de1aefd609fa7525e92e0edbccf32769b985c62ecb5f99359e37b0ecc
0.9312681891880569,5.280000000000001,5,8,0,[upx_unpack; remove_debug; overlay_append; section_append; section_append],50d15d4de1aefd609fa7525e92e0edbccf32769b985c62ecb5f99359e37b0ecc
0.9312681891880569,3.9600000000000004,6,8,0,[upx_unpack],50d15d4de1aefd609fa7525e92e0edbccf32769b985c62ecb5f99359e37b0ecc
0.9312681891880569,4.62,7,8,0,[upx_unpack; remove_debug],50d15d4de1aefd609fa7525e92e0edbccf32769b985c62ecb5f99359e37b0ecc
0.9312681891880569,5.28,8,8,0,[upx_unpack; remove_debug; section_append],50d15d4de1aefd609fa7525e92e0edbccf32769b985c62ecb5f99359e37b0ecc
0.960766991089446,5.94,9,8,0,[upx_unpack; remove_debug; section_append; upx_pack],50d15d4de1aefd609fa7525e92e0edbccf32769b985c62ecb5f99359e37b0ecc
0.960766991089446,5.280000000000001,10,8,0,[upx_unpack; remove_debug; section_append; upx_pack; remove_debug],50d15d4de1aefd609fa7525e92e0edbccf32769b985c62ecb5f99359e37b0ecc
0.9988834899949838,3.9600000000000004,1,9,0,[remove_debug],32183171ace5b6480529f028fb73f28ad98713a0ed9a8f176eedb1235de7a9b3
0.9988834899949838,3.696,2,9,0,[remove_debug; remove_debug],32183171ace5b6480529f028fb73f28ad98713a0ed9a8f176eedb1235de7a9b3
0.9988834899949838,4.224,3,9,0,[remove_debug; remove_debug; break_optional_header_checksum],32183171ace5b6480529f028fb73f28ad98713a0ed9a8f176eedb1235de7a9b3
0.9978207721815359,4.752000000000001,4,9,0,[remove_debug; remove_debug; break_optional_header_checksum; imports_append],32183171ace5b6480529f028fb73f28ad98713a0ed9a8f176eedb1235de7a9b3
0.9795013258937673,5.280000000000001,5,9,0,[remove_debug; remove_debug; break_optional_header_checksum; imports_append; upx_pack],32183171ace5b6480529f028fb73f28ad98713a0ed9a8f176eedb1235de7a9b3
0.9988843049634568,3.9600000000000004,6,9,0,[section_rename],32183171ace5b6480529f028fb73f28ad98713a0ed9a8f176eedb1235de7a9b3
0.9980211015987971,1.32,7,9,0,[section_rename; section_add],32183171ace5b6480529f028fb73f28ad98713a0ed9a8f176eedb1235de7a9b3
0.9795013258937673,3.9600000000000004,8,9,0,[upx_pack],32183171ace5b6480529f028fb73f28ad98713a0ed9a8f176eedb1235de7a9b3
0.9782254262974087,4.62,9,9,0,[upx_pack; overlay_append],32183171ace5b6480529f028fb73f28ad98713a0ed9a8f176eedb1235de7a9b3
0.9782254262974087,5.28,10,9,0,[upx_pack; overlay_append; remove_signature],32183171ace5b6480529f028fb73f28ad98713a0ed9a8f176eedb1235de7a9b3
0.9699847913580383,3.9600000000000004,1,10,0,[remove_debug],a39f7a43c8b743026382fc61b48fe4f1ce8adddbd4697e13e88c5feb38f7b933
0.9744608486253789,4.62,2,10,0,[remove_debug; remove_signature],a39f7a43c8b743026382fc61b48fe4f1ce8adddbd4697e13e88c5feb38f7b933
0.9744608486253789,4.224,3,10,0,[remove_debug; remove_signature; remove_debug],a39f7a43c8b743026382fc61b48fe4f1ce8adddbd4697e13e88c5feb38f7b933
0.9744608486253789,4.752000000000001,4,10,0,[remove_debug; remove_signature; remove_debug; section_append],a39f7a43c8b743026382fc61b48fe4f1ce8adddbd4697e13e88c5feb38f7b933
0.9744608486253789,5.280000000000001,5,10,0,[remove_debug; remove_signature; remove_debug; section_append; section_append],a39f7a43c8b743026382fc61b48fe4f1ce8adddbd4697e13e88c5feb38f7b933
0.96504439390929,3.9600000000000004,6,10,0,[overlay_append],a39f7a43c8b743026382fc61b48fe4f1ce8adddbd4697e13e88c5feb38f7b933
0.96504439390929,4.62,7,10,0,[overlay_append; remove_debug],a39f7a43c8b743026382fc61b48fe4f1ce8adddbd4697e13e88c5feb38f7b933
0.964887029699025,5.28,8,10,0,[overlay_append; remove_debug; section_append],a39f7a43c8b743026382fc61b48fe4f1ce8adddbd4697e13e88c5feb38f7b933
0.8310598098643838,9.24,9,10,1,[overlay_append; remove_debug; section_append; upx_pack],a39f7a43c8b743026382fc61b48fe4f1ce8adddbd4697e13e88c5feb38f7b933
